default,student,balance,income
No,Yes,212.82,24515.98
No,Yes,929.41,23236.75
No,No,1676.11,25317.17
No,No,571.96,24932.01
No,No,355.02,36327.88
No,Yes,1315.42,21650.42
No,Yes,1006.99,17834.06
No,No,332.67,22938.59
Yes,No,1622.50,39228.54
No,No,0.00,26394.55
No,No,1131.60,19893.77
No,No,0.00,44981.15
No,No,1493.74,32742.86
No,No,47.42,29567.86
No,No,153.71,54331.53
No,No,459.00,21165.87
No,Yes,1260.83,22372.29
No,Yes,1080.48,18741.32
No,No,1814.11,32977.91
No,Yes,1739.84,21593.01
No,No,0.00,50496.47
No,No,983.49,20828.53
No,No,0.00,28176.12
No,Yes,138.91,13005.90
No,No,870.35,42397.10
No,Yes,584.49,14017.39
No,Yes,1508.70,25338.26
No,Yes,1282.47,25304.59
No,No,521.74,28401.50
No,No,1150.68,38342.29
No,Yes,1010.85,16428.75
No,Yes,1746.30,24536.55
No,No,1382.27,19024.00
No,No,499.82,31335.96
No,No,339.68,43308.97
No,No,253.63,50236.51
No,No,690.19,32761.23
No,No,743.05,33556.02
No,No,736.50,49119.35
No,Yes,584.52,19624.59
Yes,Yes,1276.69,19282.44
No,No,399.88,47291.02
No,No,182.24,45937.98
No,No,743.67,37542.58
No,No,731.10,26655.41
No,No,615.73,38687.12
No,No,499.15,56343.61
No,No,785.03,45598.92
No,Yes,969.25,16864.04
No,No,841.49,43371.92
No,No,181.17,35175.90
No,No,811.60,38323.72
No,No,1625.64,65026.74
No,No,962.22,43974.06
No,No,617.03,33369.09
No,Yes,478.92,19730.19
No,No,1017.75,30227.86
No,No,708.50,35086.90
No,No,423.41,40844.34
No,No,0.00,29775.16
No,Yes,935.69,25362.32
No,No,0.00,51719.37
No,Yes,1757.85,17426.52
No,No,733.55,30638.22
No,Yes,1050.41,16746.06
No,No,25.80,44091.69
No,No,646.08,36686.96
No,No,695.47,25544.89
No,No,536.52,28629.46
No,No,542.28,52447.22
No,No,811.77,46076.30
No,Yes,911.76,21082.55
No,No,621.30,50474.98
No,No,549.39,39131.49
No,No,929.30,42503.41
No,No,154.66,44714.37
No,No,36.24,49075.98
No,No,718.60,39157.79
No,No,379.10,31350.93
No,No,904.34,30890.75
No,No,1028.96,18701.41
No,No,343.49,67930.34
No,No,375.80,21297.58
No,Yes,502.26,13572.75
No,Yes,1231.56,15727.67
No,No,456.87,54894.16
No,Yes,1112.13,22709.43
No,No,1063.71,36475.10
No,Yes,895.82,19825.63
No,No,1407.09,43677.98
No,No,418.50,29856.47
No,No,684.91,14757.00
No,No,650.05,46137.93
No,No,495.42,26740.77
No,No,698.91,27001.55
No,No,847.77,42193.60
No,No,1185.16,35793.35
No,No,1315.61,54833.06
No,No,0.00,32809.33
No,No,629.09,32296.93
No,No,326.67,50562.49
No,No,0.00,35775.32
No,No,949.28,26960.74
No,No,1077.73,50334.85
No,No,1256.19,31706.18
No,No,1356.73,37664.04
No,No,564.13,37695.78
No,No,793.97,41931.59
No,Yes,412.39,9892.13
No,Yes,810.67,19925.74
No,Yes,1273.84,15593.64
No,No,1386.67,56325.45
No,Yes,574.67,22814.35
No,Yes,1614.14,11334.29
No,No,0.00,45642.76
No,No,950.00,32676.23
No,Yes,618.76,18297.33
No,No,1408.18,47496.16
No,No,465.92,41133.95
No,No,952.93,44894.44
No,Yes,17.61,13739.75
No,Yes,989.88,23416.50
No,Yes,1817.17,24601.04
No,No,746.84,41294.45
No,No,549.06,58539.41
No,Yes,993.05,20538.55
No,Yes,1447.42,16658.42
No,Yes,598.22,19794.58
No,Yes,79.99,14390.81
No,No,641.25,31306.53
No,Yes,562.84,25068.05
No,Yes,448.24,23540.89
No,Yes,1134.70,20068.02
No,No,1649.21,42148.74
No,Yes,817.68,22339.89
No,Yes,948.15,18107.36
No,Yes,1180.02,19871.21
No,No,761.19,54681.83
No,No,420.50,58264.21
No,Yes,1841.41,18000.70
No,No,102.72,13719.36
No,No,265.59,24833.34
No,No,1558.86,45255.97
No,Yes,220.66,20148.58
No,No,325.87,35015.27
No,No,1272.48,42671.32
No,No,906.23,46715.23
No,No,1070.81,35979.47
No,Yes,0.00,15572.02
No,No,722.13,22669.24
No,No,1453.29,43370.76
No,No,1207.29,33671.46
No,No,1118.22,32632.91
No,No,1281.92,56778.42
No,Yes,879.00,12054.86
No,No,735.10,51403.72
No,No,914.34,43460.17
No,No,4.15,22722.22
No,No,1063.59,38057.33
No,No,331.84,37264.69
No,No,838.58,43501.26
No,No,418.30,49670.02
No,No,538.94,23289.28
No,Yes,2133.75,19675.51
No,No,1651.32,34024.66
No,Yes,1152.97,13036.07
No,Yes,1065.26,16658.95
No,No,486.65,30838.63
No,Yes,770.83,18896.73
No,No,1202.46,42818.64
No,No,323.80,34576.49
Yes,No,2062.87,30839.18
No,No,1058.28,39314.51
No,No,796.03,38443.90
No,Yes,1379.77,15509.41
No,No,1201.33,23969.45
No,No,1114.12,40359.97
No,No,821.61,50689.19
No,No,1079.97,43215.81
No,Yes,663.00,12008.34
No,Yes,1343.70,27168.41
No,Yes,553.46,21358.42
No,No,472.95,63759.79
No,Yes,1806.55,17648.20
No,Yes,855.23,15348.71
No,Yes,790.55,20568.83
No,No,1380.14,48087.83
No,No,1522.53,30765.56
No,Yes,967.35,14725.14
No,Yes,886.22,12796.06
Yes,No,1323.63,18820.79
No,No,1351.33,46663.39
No,No,294.02,59128.50
No,No,1756.05,52497.59
No,No,439.50,46784.94
No,No,725.78,35503.64
No,No,1049.95,43172.33
No,No,1138.63,36978.46
No,No,568.22,39873.24
No,No,0.00,43160.32
No,No,572.67,42285.29
No,No,1270.39,43032.27
No,No,1444.43,19153.34
Yes,No,1926.60,59224.45
No,No,101.99,27909.63
No,No,547.17,36969.00
No,No,907.63,28577.10
No,No,282.89,42132.07
No,Yes,811.97,12853.18
No,Yes,1305.10,20573.55
No,Yes,533.92,21390.69
No,Yes,1420.60,20197.81
No,No,89.31,39915.45
No,No,839.04,36665.70
No,No,522.15,40717.16
No,No,488.72,46503.17
No,Yes,983.27,24554.27
No,No,442.67,43991.81
No,Yes,977.59,17637.73
No,Yes,317.27,17801.54
No,No,1033.76,21837.24
No,No,629.32,52089.63
No,No,1328.33,39877.61
No,Yes,1486.38,19164.35
No,No,760.55,19957.84
No,Yes,1204.24,19302.90
No,Yes,1367.79,12449.28
No,No,226.30,34305.26
No,No,902.42,37905.63
No,No,462.00,33157.36
No,No,1072.38,19958.54
No,No,424.05,25081.84
No,No,846.13,29812.09
No,Yes,951.59,12163.18
No,No,1079.82,44390.72
No,Yes,1395.67,21374.59
No,No,828.89,52560.91
No,No,829.88,40749.79
No,No,1626.17,32827.70
No,No,1057.63,37229.81
No,No,729.23,35633.50
No,Yes,154.88,20685.46
No,No,1583.10,15350.46
No,No,0.00,40766.70
No,No,528.57,42249.36
No,No,809.10,24820.53
No,Yes,132.10,20065.72
No,Yes,2149.34,15093.83
No,No,497.73,26591.11
No,No,489.17,26875.72
No,Yes,596.54,9518.83
No,Yes,1883.07,23989.89
No,Yes,748.06,17362.81
No,No,1046.92,42376.50
No,No,310.13,37697.22
No,Yes,1065.52,21129.23
No,Yes,1097.07,20564.13
No,No,1154.86,57640.92
Yes,No,2049.03,52568.91
No,No,1398.65,34194.08
No,No,130.35,53852.76
No,No,1400.16,52343.48
No,No,0.00,51740.42
No,Yes,552.33,21262.57
No,No,0.00,58233.02
No,No,246.64,18953.67
No,No,0.00,38249.98
No,Yes,655.51,15771.49
No,Yes,100.36,13940.60
No,Yes,1103.00,25385.60
No,Yes,928.23,20932.69
No,No,509.32,18221.15
No,Yes,420.26,24704.00
No,No,307.73,48123.55
No,No,733.08,40056.10
No,No,851.56,33211.18
No,No,1300.34,47580.54
No,Yes,203.97,16433.67
No,Yes,1557.53,17132.31
No,No,0.00,41359.89
No,No,1136.46,47721.27
No,No,986.18,34780.95
No,No,452.83,62912.44
No,No,775.49,46025.87
No,Yes,926.08,17660.81
No,No,1074.99,27834.79
No,No,844.47,44518.40
No,No,391.56,45822.52
No,Yes,1283.03,15638.01
No,Yes,1343.24,7032.06
No,Yes,1049.42,15815.34
No,Yes,728.99,17360.52
No,Yes,1203.10,19967.86
No,No,221.33,31764.20
No,No,149.22,36550.33
No,No,474.63,28182.98
No,Yes,962.47,14606.09
No,No,1166.21,36324.68
Yes,Yes,2207.60,19780.76
No,Yes,1244.92,24291.41
No,No,913.45,52793.18
Yes,No,1315.56,35456.70
No,No,80.71,37651.57
No,Yes,745.22,24689.52
No,No,1505.09,43036.12
No,Yes,903.44,13028.15
No,No,250.99,33568.53
No,No,857.15,34691.32
No,No,92.98,49608.59
No,No,1363.31,35387.70
No,No,146.90,41872.17
No,Yes,2014.50,15728.94
No,No,1112.47,43201.52
No,Yes,237.16,25219.98
No,No,1018.37,47723.33
No,No,150.30,39730.17
No,No,1074.12,47517.87
No,No,0.00,30098.42
No,Yes,1205.95,12950.82
No,Yes,713.25,20549.85
No,No,1351.85,40177.96
No,No,254.73,53696.83
No,Yes,842.26,23310.23
No,No,390.98,47083.43
No,Yes,639.47,12323.35
No,Yes,514.33,27443.98
No,No,791.66,48127.63
No,Yes,1204.92,11339.16
No,No,1000.53,53680.98
No,Yes,810.31,16248.46
No,No,797.87,43717.07
No,No,0.00,46461.32
No,No,990.14,48040.60
No,Yes,284.05,15352.36
No,No,1080.32,48226.73
No,No,1433.99,19864.98
No,No,792.97,28674.67
No,No,1351.96,24136.07
No,No,528.68,39925.18
No,No,692.05,39586.85
No,No,1085.52,36746.32
No,No,567.70,50643.32
No,No,1190.06,41965.88
No,Yes,289.36,15715.50
No,No,1440.13,28370.10
No,No,373.18,30826.08
No,No,733.20,38592.04
No,Yes,1095.61,10450.74
No,No,1117.63,61940.02
No,No,505.02,43658.81
No,Yes,230.16,24776.69
No,No,586.78,32622.38
No,Yes,513.80,15540.45
No,Yes,1212.76,13722.90
No,No,578.48,45066.21
No,No,1229.52,59755.03
No,Yes,1829.91,21018.96
No,Yes,973.26,16984.61
No,No,690.64,26989.39
No,No,781.67,49427.52
No,No,652.20,36348.30
No,No,762.92,50293.87
No,Yes,843.64,17992.32
No,Yes,1316.21,16327.63
No,Yes,559.90,9357.76
No,No,355.03,52926.78
No,No,1635.20,31541.09
No,No,696.90,63952.31
No,No,444.04,47857.71
No,No,1585.53,49011.42
No,No,1322.08,48906.52
No,No,941.74,34559.65
No,Yes,1426.01,20779.68
Yes,Yes,1359.21,25548.49
No,No,1504.57,36697.40
No,No,48.27,32081.09
No,No,0.00,47393.33
No,Yes,802.37,18999.53
No,No,600.94,43846.21
No,No,1440.03,41814.80
No,Yes,1184.20,23235.66
No,No,31.86,33702.65
No,No,580.38,55724.27
No,Yes,591.99,8815.18
No,No,915.59,37720.19
Yes,No,2006.99,50033.53
No,Yes,1216.59,18140.62
No,No,970.93,46051.87
No,No,664.72,36998.57
No,No,873.88,46203.91
No,No,444.28,56881.21
No,No,641.76,44857.70
No,Yes,1106.32,21202.03
No,No,616.55,46107.21
No,No,1164.36,38759.73
No,No,828.66,28427.67
No,No,23.30,37975.54
No,No,717.43,45267.82
No,No,167.58,49087.26
No,No,821.85,35358.39
No,No,769.67,39401.48
No,No,0.00,37343.42
No,No,1038.70,33783.71
No,Yes,1050.15,16963.81
No,Yes,927.63,20640.77
No,No,1014.72,38780.79
No,Yes,1391.44,11685.65
No,No,290.48,47724.24
No,No,656.43,26551.60
No,No,1456.64,24089.10
No,Yes,1240.72,19702.80
No,No,636.61,31870.55
No,No,1665.04,48295.53
No,No,825.96,31661.63
No,No,0.00,61608.53
No,Yes,1152.12,18644.40
No,Yes,711.04,22000.11
No,No,1221.08,29370.58
No,No,781.29,36744.57
No,No,0.00,41671.21
No,No,919.30,33866.36
No,No,155.99,50135.85
No,No,0.00,42616.60
No,Yes,1520.85,20044.08
No,No,407.32,38285.41
No,No,555.23,22788.97
No,No,705.20,35864.01
No,Yes,916.13,28839.58
No,No,1083.28,45260.42
No,Yes,771.13,20655.07
No,No,1700.29,53844.58
No,No,679.27,36694.75
No,No,762.99,44162.36
No,Yes,1196.54,25651.54
No,No,627.38,47489.28
No,Yes,1175.80,18178.08
No,No,660.20,33598.09
No,Yes,822.63,10923.38
No,No,842.41,38161.74
No,No,1248.40,41555.81
No,Yes,1405.88,27071.32
No,No,419.70,44989.76
No,Yes,91.73,19153.73
No,No,157.00,50131.88
No,No,666.53,51876.49
No,No,806.78,55735.55
No,No,0.00,44754.25
No,No,1378.27,40228.93
No,No,354.22,25427.05
No,No,596.18,55591.06
No,No,102.47,44600.43
No,No,637.22,48461.91
No,No,1274.80,18044.82
No,No,403.04,29200.98
No,No,619.52,53747.55
No,No,1111.69,31059.46
No,No,1235.49,29992.19
No,No,850.39,45530.38
Yes,Yes,2352.05,24067.55
No,No,1518.35,53971.73
No,No,0.00,47935.28
No,No,541.94,37640.30
No,Yes,1401.19,17688.86
No,No,329.47,46028.02
No,No,530.09,21736.81
No,No,0.00,27455.91
No,No,1112.06,27694.72
No,No,291.08,23479.61
No,No,1133.41,36456.95
No,Yes,488.96,15912.30
No,No,926.55,25363.01
No,No,783.80,33151.57
No,Yes,246.08,20046.77
No,Yes,860.92,11575.70
No,No,1838.19,32308.02
No,Yes,918.83,16110.99
No,No,1040.11,16905.46
No,No,951.62,41689.57
No,No,749.11,46478.11
No,No,70.19,36216.96
No,No,1002.35,43048.17
No,No,948.71,14095.81
No,No,983.62,24666.68
No,Yes,0.00,16156.03
No,Yes,1209.38,12830.83
No,No,527.17,28931.13
No,No,671.77,40907.81
No,No,807.29,49367.78
No,Yes,1189.46,17287.64
No,No,612.11,31367.71
No,No,1.98,42380.87
No,No,507.91,45727.77
No,No,1678.12,41813.89
No,No,0.00,51054.57
No,Yes,378.67,14328.31
No,Yes,1202.76,20973.26
No,Yes,1038.54,21839.72
No,No,333.18,29400.48
No,No,1322.25,43802.63
No,Yes,1579.22,15111.91
No,No,852.53,46662.77
No,No,1407.87,43033.94
No,Yes,0.00,17791.43
No,No,350.20,46893.73
No,Yes,1276.35,27732.27
No,No,17.03,24492.21
Yes,No,1288.41,44253.31
No,No,861.36,47969.68
No,No,1209.76,40605.81
No,No,1067.78,28077.25
No,No,831.59,32203.27
Yes,No,1747.98,18966.11
No,No,0.00,58211.54
No,Yes,1177.33,13737.05
No,No,0.00,50559.47
No,No,943.47,26388.62
No,No,61.18,37604.22
No,No,1436.65,38571.33
No,No,343.64,43483.74
No,No,1018.38,30846.82
No,Yes,1173.10,23811.00
No,No,979.85,44869.05
No,No,444.60,51584.34
No,No,282.04,50501.08
No,Yes,1420.02,26424.54
No,No,654.66,32400.48
No,No,1388.56,21151.26
No,Yes,0.00,13621.81
No,No,0.02,37981.78
No,Yes,1132.08,15675.53
No,No,1330.48,50459.05
No,No,815.17,37946.98
No,No,1163.32,38323.08
No,No,769.23,49590.07
No,No,698.08,38960.27
No,No,0.00,41239.02
Yes,Yes,1789.48,17667.78
No,No,1124.97,50701.73
No,No,1012.29,60697.63
No,No,0.00,31722.33
No,No,481.78,34478.95
No,Yes,1383.57,17245.03
No,No,856.77,42662.80
No,No,994.01,52188.78
No,No,203.33,40490.14
Yes,No,1856.91,33445.62
No,No,566.87,67018.42
No,No,1428.73,51633.43
No,No,1339.20,44257.94
No,Yes,215.63,23221.62
Yes,No,1125.66,34758.12
No,No,514.86,57241.70
No,Yes,564.80,21314.78
No,Yes,705.88,11121.70
No,No,390.02,39029.86
No,No,690.60,43511.34
No,Yes,1596.70,21581.27
No,No,1578.46,51413.84
No,Yes,1363.99,18140.36
No,No,819.33,22406.05
No,No,0.00,44712.23
No,No,870.02,40535.31
No,No,629.27,35695.09
No,No,217.51,39616.26
No,Yes,1702.98,25203.46
No,No,86.58,31893.22
No,Yes,967.17,27077.63
No,Yes,329.76,17762.77
No,No,594.36,24273.56
No,No,51.07,38764.39
No,No,345.39,27012.75
No,Yes,740.58,17700.07
No,No,1128.83,45043.94
No,No,1549.26,43240.46
No,Yes,472.02,13685.47
No,No,466.11,26598.12
No,No,633.78,37672.16
No,No,959.02,46133.13
No,No,1635.00,36995.75
No,No,155.99,37599.77
No,No,1060.97,37410.38
No,No,862.15,59240.85
No,Yes,380.91,22042.57
No,No,184.53,35058.34
No,No,1690.39,46228.32
No,No,407.00,41505.41
No,No,626.17,35196.08
No,No,1915.33,21361.05
No,Yes,1017.36,21702.18
No,No,669.36,46007.01
No,No,574.47,46696.19
No,Yes,256.33,15627.66
No,Yes,1365.79,22301.71
No,No,1194.65,35622.33
No,No,286.30,30026.07
No,Yes,1260.49,8549.25
No,No,659.78,42054.91
No,Yes,583.77,12240.66
No,No,1024.82,40380.30
No,No,1045.43,50639.06
No,No,522.77,37481.68
No,No,212.93,46843.91
No,No,0.00,54609.73
No,No,316.56,30293.96
No,No,625.02,58911.61
No,Yes,789.38,21140.51
No,No,454.49,39608.32
No,No,1293.30,65128.40
No,No,964.09,48405.84
No,No,316.02,39959.93
No,No,826.02,53874.37
No,No,667.49,24613.68
No,Yes,950.48,17932.13
No,No,0.00,54659.16
No,No,650.29,44358.65
No,No,448.88,38426.26
No,No,1326.41,35158.19
No,No,1322.09,51845.18
No,No,575.14,25669.70
No,No,392.48,20674.67
No,Yes,716.05,15149.88
No,No,358.92,50989.74
No,No,946.89,9364.85
No,No,184.89,49716.02
No,No,600.82,49727.49
No,No,965.15,34783.01
No,No,937.04,42169.04
No,No,1225.92,43718.69
No,No,581.31,32454.11
No,No,62.11,51206.29
No,No,1653.55,23137.56
No,Yes,994.09,17401.85
No,Yes,1080.76,16900.39
No,No,663.66,51135.09
No,No,0.00,44464.30
No,No,11.14,52195.92
No,Yes,1403.16,28207.93
No,No,1005.53,34587.24
No,Yes,831.30,17572.32
No,No,154.21,29153.45
No,No,497.88,55543.62
No,Yes,601.89,16948.61
No,No,832.34,51737.37
No,No,1557.56,36742.19
No,No,705.34,23952.54
Yes,No,1234.10,43764.87
No,Yes,816.44,19141.73
No,No,768.38,43325.97
No,Yes,1725.34,18268.20
No,No,1004.13,53397.39
No,Yes,952.89,15082.68
No,No,1965.33,31804.63
No,No,930.08,21575.42
No,No,499.65,69342.67
No,No,1140.14,41775.52
No,No,518.37,27527.23
No,No,1167.89,35969.02
No,No,1402.24,32742.27
No,No,0.00,31363.65
No,No,42.15,31812.89
No,No,989.02,35129.09
No,No,10.23,27237.38
No,Yes,1298.51,20491.77
No,No,987.25,50045.76
No,No,920.57,40527.99
No,No,534.06,30948.81
No,Yes,1249.77,16251.28
No,Yes,732.43,26433.11
No,No,655.20,38192.53
No,No,224.21,51199.64
No,No,635.81,40497.38
No,Yes,1384.42,13707.04
No,No,979.11,46319.91
No,Yes,1463.83,15657.43
No,No,1302.78,50709.51
No,Yes,50.95,16251.61
No,No,1235.19,50865.52
No,Yes,1047.23,18069.25
No,Yes,1032.63,21122.96
No,Yes,1285.96,24106.58
No,No,1265.13,49385.52
No,No,1032.51,42495.46
No,No,566.37,39033.32
No,No,521.80,22209.06
No,Yes,313.21,28399.35
No,Yes,0.00,18251.73
No,Yes,982.80,20312.21
No,No,430.47,47462.07
No,Yes,1255.85,22022.58
No,No,1082.17,54099.92
No,No,450.33,52446.41
No,No,814.66,42520.09
No,Yes,1068.45,13638.70
No,No,549.17,64952.61
No,No,928.41,41482.44
No,No,1476.76,54844.52
No,Yes,785.85,19188.91
No,No,1493.61,38744.23
No,No,1074.02,50491.26
No,No,693.36,46466.30
No,No,848.61,22749.65
No,No,1233.71,72461.30
No,No,1264.13,35385.12
No,No,1474.64,39872.23
No,No,700.24,25919.04
No,No,803.98,41429.25
No,No,120.84,36205.88
No,No,1032.40,38691.79
No,No,563.99,60222.37
No,No,377.36,37442.84
No,No,0.00,26493.24
No,Yes,688.70,18794.49
No,Yes,583.25,17353.84
No,No,1509.87,41246.59
No,No,43.14,34316.89
No,No,860.75,36605.23
No,No,204.03,51108.04
No,No,1059.24,59865.03
No,No,1207.74,33416.61
No,No,615.82,34590.68
No,No,1018.57,34103.88
No,No,1436.67,46755.28
Yes,No,1800.64,48708.96
No,No,0.00,56943.91
No,Yes,1006.97,10364.82
No,No,868.73,40902.43
No,No,1068.58,26315.05
No,No,838.85,34358.87
No,No,1278.43,25590.66
No,No,264.02,45987.47
No,No,1168.57,47561.10
No,Yes,1600.63,24223.25
No,No,456.14,43943.50
No,Yes,1578.29,12778.60
No,Yes,1205.31,19889.57
No,Yes,1115.54,22552.71
No,Yes,950.49,13299.49
Yes,No,1548.00,37524.25
No,No,256.44,40227.38
No,Yes,1367.86,12489.81
No,No,400.89,53900.66
No,Yes,1020.59,13094.95
No,No,596.43,12135.54
No,No,289.53,36842.00
No,No,775.73,37022.00
No,No,895.32,43554.07
No,No,1798.78,57191.63
No,No,1112.46,40576.19
No,Yes,1225.35,5524.37
No,No,927.62,40618.11
No,No,252.11,38494.65
No,Yes,1128.36,15669.10
No,No,424.50,23983.77
No,Yes,1084.45,26713.80
No,No,1360.40,29868.31
No,Yes,1009.11,8868.66
No,No,0.00,29097.54
No,No,336.50,40626.99
No,No,537.14,52513.67
No,No,600.13,39395.98
No,No,938.09,46370.82
Yes,No,2095.11,44647.59
No,No,1176.79,30579.25
No,No,1099.62,48202.21
No,No,417.65,54009.45
No,No,1175.59,19030.14
No,No,1245.09,40290.50
No,Yes,1381.27,23903.85
No,No,1068.99,37171.65
No,No,635.76,49414.73
No,No,347.60,49332.99
No,No,1579.91,45406.51
No,No,288.18,36514.68
No,Yes,1626.90,11702.28
No,Yes,846.17,19577.43
No,No,1395.60,54148.85
No,Yes,339.70,27387.26
No,Yes,1634.27,18036.63
No,No,75.40,50551.04
No,Yes,375.92,20740.08
No,Yes,770.41,1498.23
No,No,347.37,18488.15
No,No,771.17,45956.79
No,No,1272.08,21503.20
No,Yes,985.24,17263.76
No,No,751.35,27179.76
No,No,829.69,35594.22
No,No,910.09,25183.77
No,No,712.94,20810.32
No,No,977.52,33690.65
No,No,1379.29,57843.89
No,No,1322.97,51956.29
No,No,460.23,47305.22
No,Yes,596.06,16084.91
Yes,Yes,1538.02,21356.94
No,No,471.92,60656.05
No,No,1186.89,27494.33
No,Yes,541.33,21245.32
No,Yes,1286.36,20029.89
No,Yes,1723.22,23279.00
No,No,288.81,30470.71
No,Yes,1595.91,23308.14
No,No,1064.98,45737.78
No,Yes,1941.05,14756.21
No,Yes,889.64,16701.37
No,No,604.84,27419.43
No,No,1003.60,24978.08
No,Yes,1464.36,21826.44
No,No,322.29,19420.40
No,No,639.87,34879.56
No,No,687.16,26902.70
No,Yes,978.24,15073.79
No,No,337.18,35040.94
No,No,880.75,34604.68
No,No,1285.53,39530.76
No,No,939.70,52383.28
No,Yes,729.81,9871.92
No,No,0.00,62160.29
No,Yes,1471.03,12665.24
No,Yes,816.97,13932.21
No,Yes,1323.40,23072.55
No,Yes,383.82,11777.54
No,No,1634.73,40868.33
No,No,846.39,38352.57
No,No,364.66,10239.97
No,Yes,833.61,11078.39
No,Yes,1867.55,16650.04
No,No,823.61,34856.53
No,No,1255.35,23297.47
No,No,1024.41,45202.27
No,No,0.00,36922.87
No,Yes,1447.97,16421.46
No,Yes,1057.60,21570.75
No,Yes,1027.13,16259.38
No,Yes,1212.74,18090.48
Yes,No,1815.17,23648.41
No,Yes,167.64,16771.57
No,No,272.53,32687.11
No,No,0.00,39462.69
No,No,1387.29,29712.77
No,No,624.55,48345.34
No,No,263.00,17822.61
No,No,986.76,44605.45
No,No,0.00,43930.90
No,Yes,884.31,17542.92
No,No,929.83,45178.05
No,No,751.84,52663.29
No,Yes,0.00,18875.77
No,Yes,879.71,17863.84
No,Yes,1313.98,20030.43
No,No,319.13,34296.77
No,No,996.18,57972.50
No,No,1123.43,45366.81
No,No,110.56,32419.15
No,No,581.96,31654.56
No,No,982.23,38152.70
No,No,874.62,37143.64
No,No,650.01,41427.88
No,No,1452.68,43418.83
No,Yes,1443.86,19146.29
No,Yes,0.00,13911.44
No,No,737.35,50264.76
No,No,106.19,41514.76
No,Yes,1273.75,19635.66
No,No,863.05,50667.88
No,No,1504.68,38223.25
No,Yes,1182.68,17287.75
No,No,853.06,39553.37
No,Yes,160.89,19686.74
No,No,1118.57,46578.47
No,Yes,271.67,14080.75
No,No,584.09,24580.86
No,No,911.93,40503.00
No,No,745.87,54677.68
No,Yes,1291.08,17136.51
No,No,572.89,43381.92
No,No,445.83,42343.80
No,No,865.40,53798.82
No,No,886.78,43410.38
No,Yes,451.70,11460.43
No,No,558.32,42767.32
No,No,1602.00,41827.70
No,No,503.50,36521.43
No,No,521.90,47032.60
No,No,1214.55,21630.04
No,Yes,596.21,22324.47
No,No,926.17,41501.72
No,No,522.64,35893.29
No,No,986.26,38664.79
No,Yes,885.92,22365.85
No,No,562.31,63794.54
No,No,503.30,37749.52
No,No,1375.38,47099.21
No,Yes,1089.41,19053.59
No,No,770.49,25445.88
No,No,797.32,35034.81
No,Yes,389.21,22907.77
No,No,589.39,38255.54
Yes,No,2073.78,52335.55
No,No,1128.41,51778.18
No,No,1142.67,40823.38
No,Yes,1007.54,16814.30
No,Yes,789.10,18653.63
Yes,No,961.73,27600.42
No,Yes,1264.65,23852.64
No,Yes,1627.46,19630.16
No,Yes,979.07,17666.39
No,No,768.81,47003.44
No,No,714.51,48115.50
No,No,223.36,51662.60
No,No,1659.29,36641.73
No,No,1062.28,50894.10
No,No,38.68,30961.74
No,No,1216.98,37967.69
